Date,Average Temperature,Total Precipitation(in)
19940420,67.375,0
19940421,60.125,0
19940422,55.666666666666664,0
19940423,54.583333333333336,0
19940424,63.041666666666664,0
19940425,70.375,0
19940426,69.24,0
19940427,55.266666666666666,0.05
19940428,71.58333333333333,0
19940429,59.07692307692308,0
19940430,71,0
19940501,64.84,0.05
19940502,54.708333333333336,0
19940503,56.958333333333336,0
19940504,43,0.4699999999999999
19940505,52.333333333333336,0.04
19940506,59.25,0
19940507,38.18181818181818,0.34
19940508,43.15625,0.32
19940509,60.5,0
19940510,62.333333333333336,0
19940511,61.333333333333336,0
19940512,64,0.05
19940513,59.041666666666664,0
19940514,60.666666666666664,0
19940515,57.62068965517241,0.15
19940516,67,0.03
19940517,55.791666666666664,0
19940518,56.083333333333336,0
19940519,51.07692307692308,0.01
19940520,40.483870967741936,0.01
19940521,62,0
19940522,69.5,0
19940523,77.41666666666667,0
19940524,72.34615384615384,0
19940525,56.03225806451613,0.09000000000000001
19940526,65.23076923076923,0
19940527,61.291666666666664,0
19940528,62.458333333333336,0
19940529,67.41666666666667,0
19940530,72.66666666666667,0
19940531,73.29166666666667,0
19940601,77.95833333333333,0
19940602,68.75,0
19940603,68.625,0
19940604,72.25,0
19940605,73.75,0
19940606,74.76,0
19940607,70.39285714285714,0
19940608,77,0
19940609,69.33333333333333,0
19940610,73,0
19940611,55.233333333333334,0.04
19940612,65.92857142857143,0
19940613,72,0
19940614,84.70833333333333,0
19940615,73.89285714285714,0.08
19940616,72.07407407407408,0.12
19940617,57.26470588235294,0
19940618,79.44,0
19940619,75.03703703703704,0
19940620,83.25,0
19940621,56.11764705882353,0.02
19940622,82.75,0
19940623,67.48275862068965,0.32
19940624,52.2972972972973,0.26
19940625,82.25,0
19940626,78.20833333333333,0.03
19940627,71.61538461538461,0.39999999999999997
19940628,78.625,0
19940629,61.516129032258064,0.32
19940630,66.29629629629629,0
19940701,79,0
19940702,61.935483870967744,0.6799999999999999
19940703,73.5,0.01
19940704,59.4375,0
19940705,67.62068965517241,0
19940706,75.51851851851852,0
19940707,83.41666666666667,0
19940708,87.83333333333333,0
19940709,72.17857142857143,0.38
19940710,81.29166666666667,0
19940711,77.20833333333333,0
19940712,80.83333333333333,0
19940713,84.33333333333333,0
19940714,63.935483870967744,0.21
19940715,80.58333333333333,0.02
19940716,80.91666666666667,0
19940717,68.17857142857143,0.17
19940718,72.62962962962963,0.02
19940719,82.95833333333333,0
19940720,81.52,0
19940721,67.93103448275862,0.16
19940722,60.28125,0.11
19940723,58.53125,0.01
19940724,80.16666666666667,0
19940725,74,0.03
19940726,54.24242424242424,0.6799999999999999
19940727,40.08888888888889,0.73
19940728,48.638888888888886,0.35
19940729,60.8,0.05
19940730,64.51724137931035,0
19940731,79.375,0
19940801,79.33333333333333,0
19940802,75.12,0.16
19940803,76.12,0
19940804,81.29166666666667,0
19940805,53.1764705882353,0.47000000000000003
19940806,63.64,0
19940807,69.5,0
19940808,72,0
19940809,74.375,0
19940810,77.16666666666667,0
19940811,64.55172413793103,1.24
19940812,62.333333333333336,0.05
19940813,82.33333333333333,0
19940814,70.5,0.37
19940815,72.66666666666667,0
19940816,54.193548387096776,0.56
19940817,44.7,0.4600000000000001
19940818,66.88888888888889,0.01
19940819,74.95833333333333,0
19940820,71.42307692307692,0
19940821,63.275862068965516,0.08
19940822,64.29629629629629,0.05
19940823,69.875,0
19940824,69.45833333333333,0
19940825,71.5,0
19940826,67.81481481481481,0.8500000000000001
19940827,78.33333333333333,0
19940828,78.16666666666667,0
19940829,60.266666666666666,0.05
19940830,71.5,0
19940831,75.16666666666667,0
19940901,75.08333333333333,0
19940902,69.20833333333333,0
19940903,66.95833333333333,0
19940904,67.04166666666667,0
19940905,66.16666666666667,0
19940906,69,0
19940907,71.33333333333333,0
19940908,70.125,0
19940909,71.79166666666667,0
19940910,72.95833333333333,0
19940911,67.41666666666667,0
19940912,66.83333333333333,0
19940913,71.91666666666667,0
19940914,77.70833333333333,0
19940915,77.125,0
19940916,68.5925925925926,0
19940917,60.43333333333333,0.44999999999999996
19940918,64.84615384615384,0.1
19940919,67.25,0
19940920,68.04166666666667,0
19940921,68.08333333333333,0
19940922,44.25714285714286,1.5199999999999998
19940923,59.03846153846154,0.03
19940924,67.54166666666667,0
19940925,56.32258064516129,0
19940926,34.76,0.73
19940927,53.84375,0.01
19940928,66.58333333333333,0
19940929,63.583333333333336,0
19940930,62.375,0
19941001,57.142857142857146,0.05
19941002,61.36,0.03
19941003,56.833333333333336,0
19941004,55.458333333333336,0
19941005,56.75,0
19941006,55.041666666666664,0
19941007,58.5,0
19941008,62.041666666666664,0
19941009,62.84615384615385,0.21
19941010,58.125,0
19941011,53.166666666666664,0
19941012,54.041666666666664,0
19941013,56.458333333333336,0
19941014,54.5,0
19941015,56.16,0
19941016,56.958333333333336,0
19941017,56.291666666666664,0
19941018,56,0
19941019,60.833333333333336,0
19941020,59.76923076923077,0.03
19941021,63.041666666666664,0
19941022,61.25,0
19941023,47.3125,0.8500000000000001
19941024,60.25,0
19941025,56.75,0
19941026,50.583333333333336,0.02
19941027,50.916666666666664,0
19941028,50.958333333333336,0
19941029,55.375,0
19941030,62,0
19941031,39.58974358974359,0
19941101,36.925,0.22999999999999998
19941102,55.916666666666664,0
19941103,55.208333333333336,0
19941104,60.375,0
19941105,64.33333333333333,0
19941106,67.625,0.06
19941107,53.88,0
19941108,56.625,0
19941109,62.5,0
19941110,48.5,0.23
19941111,45.5,0
19941112,46.041666666666664,0
19941113,55.208333333333336,0
19941114,58.125,0
19941115,61.166666666666664,0
19941116,42.6551724137931,0
19941117,40.9,0
19941118,38.69444444444444,0.09999999999999999
19941119,57.125,0
19941120,50.75,0
19941121,34.61538461538461,0.52
19941122,51.28,0
19941123,36.357142857142854,0
19941124,33.916666666666664,0
19941125,44.541666666666664,0
19941126,45.375,0
19941127,33.42857142857143,0.42000000000000004
19941128,35.411764705882355,0.01
19941129,47,0
19941130,46.333333333333336,0
19941201,40.5,0
19941202,43.916666666666664,0
19941203,44.791666666666664,0
19941204,44.357142857142854,0.29
19941205,38.921052631578945,0.6900000000000002
19941206,58.083333333333336,0
19941207,55.32,0
19941208,40.875,0
19941209,39.48,0.01
19941210,31.151515151515152,0.6200000000000001
19941211,36.407407407407405,0.01
19941212,32.541666666666664,0
19941213,28.384615384615383,0
19941214,31.09375,0.03
19941215,37.80769230769231,0
19941216,37.5,0.01
19941217,30.558823529411764,0.15
19941218,43.64,0
19941219,43.333333333333336,0
19941220,39.916666666666664,0
19941221,35.25,0
19941222,41.416666666666664,0
19941223,48.708333333333336,0
19941224,41.55555555555556,0.08
19941225,41.96296296296296,0.060000000000000005
19941226,43.541666666666664,0
19941227,40.291666666666664,0
19941228,43.916666666666664,0
19941229,43.416666666666664,0
19941230,33.791666666666664,0
19941231,31.72,0.37
19950101,32.774193548387096,0.09
19950102,32.61538461538461,0.02
19950103,30.166666666666668,0
19950104,31.375,0
19950105,20.75,0
19950106,18.78125,0.7999999999999999
19950107,24.86111111111111,0.27
19950108,36.708333333333336,0
19950109,37.333333333333336,0
19950110,24.6,0
19950111,24.074074074074073,0.04
19950112,46.666666666666664,0.01
19950113,53.12,0
19950114,44.54545454545455,0.05
19950115,42.42857142857143,0.41
19950116,46.57692307692308,0
19950117,42,0
19950118,32.94117647058823,0
19950119,23.244444444444444,0.12000000000000001
19950120,22.608695652173914,1.1300000000000001
19950121,40.625,0
19950122,25.307692307692307,0
19950123,33.75,0
19950124,29.12,0
19950125,35.416666666666664,0
19950126,31.75,0
19950127,35.125,0
19950128,18.53488372093023,0.28
19950129,29.958333333333332,0
19950130,19.071428571428573,0
19950131,37.708333333333336,0
19950201,40.666666666666664,0
19950202,42.75,0
19950203,24.2,0
19950204,15.733333333333333,0.5900000000000001
19950205,20.666666666666668,0
19950206,15.458333333333334,0
19950207,23.25,0
19950208,21.76,0
19950209,23.68,0
19950210,33.416666666666664,0
19950211,38.75,0
19950212,22,0
19950213,24.833333333333332,0
19950214,30.333333333333332,0
19950215,16.822222222222223,0.33
19950216,30.225806451612904,0.16
19950217,40,0
19950218,37.625,0
19950219,37.4,0
19950220,46.583333333333336,0
19950221,39.53846153846154,0
19950222,36.333333333333336,0
19950223,44.625,0
19950224,40.76,0
19950225,37.666666666666664,0
19950226,37.708333333333336,0
19950227,21.026315789473685,0.32
19950228,28.657894736842106,0.31000000000000005
19950301,36.03448275862069,0
19950302,36.625,0
19950303,33.2,0
19950304,32.241379310344826,0
19950305,43.166666666666664,0
19950306,33.911764705882355,0.09
19950307,30,0
19950308,17.686567164179106,1.9600000000000002
19950309,23.04,0.02
19950310,30.25,0
19950311,42.791666666666664,0
19950312,49.083333333333336,0
19950313,53.666666666666664,0
19950314,57.5,0
19950315,52.5,0
19950316,60.625,0
19950317,61.166666666666664,0
19950318,50.125,0
19950319,50.791666666666664,0
19950320,44.310344827586206,0
19950321,58.333333333333336,0.08999999999999998
19950322,52.583333333333336,0
19950323,46,0
19950324,46.84,0
19950325,47.458333333333336,0
19950326,53.916666666666664,0
19950327,55.583333333333336,0
19950328,43.69230769230769,0
19950329,48.28,0
19950330,51.791666666666664,0.03
19950331,47.666666666666664,0
19950401,45.25,0
19950402,42.68,0.05
19950403,50.666666666666664,0
19950404,58.083333333333336,0
19950405,38.5,0
19950406,47.08,0
19950407,59.083333333333336,0
19950408,49.44827586206897,0.01
19950409,56.214285714285715,0.03
19950410,39,0.13
19950411,50.583333333333336,0
19950412,41.44117647058823,0.6100000000000001
19950413,41.15625,0.08
19950414,48.833333333333336,0
19950415,50.041666666666664,0
19950416,56.708333333333336,0
19950417,55.25,0
19950418,49,0
19950419,53.9375,0
19950420,62.96,0
19950421,58.148148148148145,0
19950422,66.48,0.01
19950423,51.64,0
19950424,34.81818181818182,0.34
19950425,49.333333333333336,0
19950426,58.041666666666664,0
19950427,63.833333333333336,0
19950428,59.88,0
19950429,60.25,0
19950430,49.57692307692308,0.63
19950501,52.52,0
19950502,30.58974358974359,0.4200000000000001
19950503,55.36,0
19950504,59.166666666666664,0.01
19950505,48.86666666666667,0.09
19950506,62.958333333333336,0
19950507,62.5,0
19950508,60.875,0
19950509,59.2,0.09
19950510,27.037735849056602,0.9199999999999999
19950511,39.1,0.09
19950512,65.41666666666667,0
19950513,67.41666666666667,0
19950514,35.35,0.5
19950515,52.25806451612903,0
19950516,66.75,0
19950517,57.55172413793103,0.060000000000000005
19950518,61.92857142857143,0.32
19950519,43.24324324324324,0.45000000000000007
19950520,68.95833333333333,0
19950521,70.58333333333333,0
19950522,69.41666666666667,0
19950523,69.33333333333333,0
19950524,74.75,0
19950525,55.21212121212121,0.72
19950526,50.44117647058823,0.03
19950527,53.93333333333333,0
19950528,50.06666666666667,0.34
19950529,42.35,0.15
19950530,68.45833333333333,0
19950531,70.29166666666667,0
19950601,71.54166666666667,0
19950602,61.44827586206897,0.04
19950603,45.68421052631579,0.19
19950604,65.18518518518519,0
19950605,73.41666666666667,0
19950606,50.05882352941177,0
19950607,63.166666666666664,0.03
19950608,81.875,0
19950609,75.16666666666667,0
19950610,48,0
19950611,57.61290322580645,0.37
19950612,36.111111111111114,0.45
19950613,65.875,0
19950614,71.95833333333333,0
19950615,73.04166666666667,0
19950616,71.875,0
19950617,72.54166666666667,0
19950618,75.125,0
19950619,76.625,0
19950620,79.5,0
19950621,81.04166666666667,0
19950622,62.44827586206897,0.01
19950623,50.84848484848485,0.19
19950624,42.214285714285715,1.03
19950625,51.666666666666664,0.03
19950626,49.421052631578945,0
19950627,44.05,0.07999999999999999
19950628,50.53125,0
19950629,63.96296296296296,0
19950630,57.15625,0
19950701,52.94117647058823,0.33
19950702,75.625,0
19950703,73,0
19950704,50.30555555555556,0.04
19950705,49.78947368421053,0
19950706,66.28571428571429,1.03
19950707,50.111111111111114,0.11
19950708,75.83333333333333,0
19950709,71.45833333333333,0
19950710,72.04,0.14
19950711,66.60714285714286,0.22
19950712,73.57692307692308,0
19950713,81.66666666666667,0
19950714,85.54166666666667,0
19950715,85.52,0
19950716,77.76923076923077,0
19950717,74.55555555555556,0.02
19950718,77.1923076923077,0.05
19950719,82.875,0
19950720,82.625,0
19950721,60.06060606060606,1.6
19950722,62.54838709677419,0.04
19950723,81.04,0.1
19950724,80.64,0.09
19950725,80.2,0
19950726,83.91666666666667,0
19950727,69.86206896551724,0.26
19950728,78.12,0
19950729,81.64,0
19950730,85.29166666666667,0
19950731,83.95833333333333,0
19950801,83.41666666666667,0
19950802,85.70833333333333,0
19950803,86.54166666666667,0
19950804,83.48,0
19950805,74.37037037037037,0.42000000000000004
19950806,54.96969696969697,0.45999999999999996
19950807,50,0
19950808,71.70833333333333,0
19950809,65.77777777777777,0
19950810,75.04,0
19950811,74.26923076923077,0
19950812,83.45833333333333,0
19950813,86.375,0
19950814,85.625,0
19950815,60.57575757575758,0
19950816,84.5,0
19950817,86.58333333333333,0
19950818,86.95833333333333,0
19950819,78.91666666666667,0
19950820,76.125,0
19950821,80.45833333333333,0
19950822,83,0
19950823,77.125,0
19950824,81.45833333333333,0
19950825,78.33333333333333,0
19950826,76.125,0
19950827,79.08333333333333,0
19950828,63.689655172413794,0
19950829,77.45833333333333,0
19950830,80.125,0
19950831,69.39285714285714,0
19950901,76.76923076923077,0
19950902,75.5,0
19950903,73.95833333333333,0
19950904,75.625,0
19950905,77.70833333333333,0
19950906,79.45833333333333,0
19950907,77.625,0
19950908,78.875,0
19950909,60.25806451612903,0.94
19950910,71.875,0
19950911,66.66666666666667,0
19950912,69.95833333333333,0
19950913,71.07692307692308,0.12000000000000001
19950914,80.58333333333333,0
19950915,73.83333333333333,0
19950916,54.266666666666666,0.34
19950917,41.07692307692308,0.8300000000000001
19950918,67.41666666666667,0
19950919,64.08,0
19950920,60.25,0
19950921,73.58333333333333,0
19950922,50.96969696969697,0.8200000000000001
19950923,56.166666666666664,0
19950924,53.28,0.15
19950925,30.270833333333332,0.31
19950926,44.696969696969695,0.22
19950927,63.291666666666664,0
19950928,67.41666666666667,0
19950929,64.66666666666667,0
19950930,62.291666666666664,0
19951001,64.375,0
19951002,66.36,0
19951003,69.88,0.04
19951004,62.51851851851852,0.05
19951005,42.31707317073171,2.08
19951006,76.375,0
19951007,65.66666666666667,0
19951008,62.916666666666664,0
19951009,61,0
19951010,63.541666666666664,0
19951011,65.83333333333333,0
19951012,67.125,0
19951013,65.95833333333333,0
19951014,32.14,2.96
19951015,55.56,0.08
19951016,53.958333333333336,0
19951017,53.583333333333336,0
19951018,55.125,0
19951019,59.833333333333336,0
19951020,39.58974358974359,0.07
19951021,29.704545454545453,1.86
19951022,52.458333333333336,0
19951023,57.208333333333336,0
19951024,60.16,0
19951025,56.416666666666664,0
19951026,49.36,0
19951027,33.904761904761905,0.6900000000000001
19951028,48.43333333333333,0.5
19951029,51.44,0
19951030,51,0
19951031,55.916666666666664,0
19951101,27.607843137254903,0.33000000000000007
19951102,37.97560975609756,0.12000000000000001
19951103,52.13793103448276,0.12000000000000001
19951104,41.583333333333336,0
19951105,39.5,0
19951106,43.875,0
19951107,38.06896551724138,0.30000000000000004
19951108,44.458333333333336,0
19951109,36.291666666666664,0
19951110,45.5,0
19951111,31.142857142857142,1.15
19951112,38.125,0
19951113,28.733333333333334,0.01
19951114,20.217391304347824,1.3000000000000003
19951115,32.714285714285715,0.06999999999999999
19951116,36.166666666666664,0
19951117,38.958333333333336,0
19951118,42.75,0
19951119,43.625,0
19951120,41,0
19951121,41.76,0
19951122,35.75,0
19951123,31.962962962962962,0.34
19951124,34.81481481481482,0.02
19951125,37.541666666666664,0
19951126,35.791666666666664,0
19951127,51.666666666666664,0
19951128,50.96153846153846,0.36
19951129,21.55,0.6499999999999999
19951130,35.583333333333336,0
19951201,51.333333333333336,0
19951202,46.791666666666664,0
19951203,47.375,0
19951204,50,0
19951205,41.125,0.02
19951206,39.2,0
19951207,33.285714285714285,0
19951208,33.75,0
19951209,18.92105263157895,0.27999999999999997
19951210,24,0
19951211,23.083333333333332,0
19951212,28.625,0
19951213,27.96,0
19951214,26.366666666666667,0.05
19951215,44.291666666666664,0
19951216,27,0.68
19951217,36.75,0
19951218,22.848484848484848,0.27
19951219,10.709090909090909,0.8200000000000001
19951220,22.137931034482758,0.01
19951221,28.833333333333332,0
19951222,29.5,0
19951223,32.458333333333336,0
19951224,32.583333333333336,0
19951225,32.333333333333336,0
19951226,29.291666666666668,0
19951227,28.75,0
19951228,29.458333333333332,0
19951229,32.041666666666664,0
19951230,33.583333333333336,0
19951231,38.041666666666664,0.04
19960101,23.275,0.01
19960102,21.272727272727273,1.1700000000000004
19960103,25.58823529411765,0.03
19960104,27.916666666666668,0
19960105,30.416666666666668,0
19960106,18.741935483870968,0.05
19960107,9.541666666666666,1.2300000000000002
19960108,16.6,0.18000000000000002
19960109,17,0.26
19960110,21.36,0.01
19960111,20.291666666666668,0
19960112,13.590909090909092,0.43
19960113,28.75,0
19960114,34.375,0
19960115,34.32,0
19960116,24.074074074074073,0
19960117,31.93103448275862,0
19960118,24.853658536585368,0.04
19960119,35.3125,0.82
19960120,23.916666666666668,0
19960121,25.153846153846153,0
19960122,28.84,0
19960123,34.16,0
19960124,36.774193548387096,0.22000000000000003
19960125,33.708333333333336,0
19960126,31.076923076923077,0
19960127,34.411764705882355,0.56
19960128,33.083333333333336,0
19960129,33.5,0
19960130,31.875,0
19960131,29.923076923076923,0
19960201,23.916666666666668,0
19960202,12,0.41000000000000003
19960203,15.137931034482758,0.33999999999999997
19960204,13.833333333333334,0
19960205,13.5,0
19960206,22.291666666666668,0
19960207,27.23076923076923,0.06
19960208,37.833333333333336,0.22999999999999998
19960209,42.833333333333336,0
19960210,42,0
19960211,49.166666666666664,0
19960212,26.32,0
19960213,27.416666666666668,0
19960214,40.12,0
19960215,31.571428571428573,0
19960216,14.854166666666666,0.22
19960217,24.708333333333332,0
19960218,31.125,0
19960219,36.375,0
19960220,22.72340425531915,0.38000000000000006
19960221,24.365384615384617,0.13
19960222,26.347826086956523,0.16
19960223,27.65909090909091,0
19960224,44,0
19960225,58.583333333333336,0
19960226,51.208333333333336,0.04
19960227,52.68,0.01
19960228,57.416666666666664,0.01
19960229,32.583333333333336,0
19960301,33.291666666666664,0
19960302,21.21951219512195,0.1
19960303,27.821428571428573,0
19960304,31.833333333333332,0
19960305,52.458333333333336,0
19960306,34.375,0.4600000000000001
19960307,19.82608695652174,0.3700000000000001
19960308,15.405405405405405,0.13
19960309,23,0
19960310,28.208333333333332,0
19960311,34.708333333333336,0
19960312,43.083333333333336,0
19960313,48.041666666666664,0
19960314,51.458333333333336,0
19960315,54.4,0.09000000000000001
19960316,49.666666666666664,0
19960317,39,0.060000000000000005
19960318,43.142857142857146,0
19960319,26.837209302325583,1.01
19960320,37.392857142857146,0
19960321,42.166666666666664,0
19960322,38.25,0
19960323,42.375,0
19960324,48.125,0
19960325,59.291666666666664,0
19960326,53.08,0
19960327,43,0
19960328,32.92857142857143,1.1500000000000001
19960329,27.857142857142858,0.23
19960330,43.65384615384615,0
19960331,52.291666666666664,0
19960401,24.408163265306122,0.92
19960402,45.52,0.03
19960403,54.708333333333336,0
19960404,56.625,0
19960405,49.333333333333336,0
19960406,33.56666666666667,0.03
19960407,38,0
19960408,44.666666666666664,0
19960409,26.37837837837838,0.36000000000000004
19960410,37.81481481481482,0.03
19960411,57.083333333333336,0
19960412,64.25,0
19960413,61.916666666666664,0
19960414,53.73076923076923,0
19960415,37.46875,0.51
19960416,31.73170731707317,0.5900000000000001
19960417,51.208333333333336,0
19960418,57.5,0
19960419,62.666666666666664,0
19960420,67.24,0
19960421,67.625,0
19960422,72.79166666666667,0
19960423,65.4074074074074,0.13
19960424,55.208333333333336,0
19960425,63.5,0
19960426,65.33333333333333,0.02
19960427,56.625,0
19960428,59.708333333333336,0
19960429,57.43333333333333,0
19960430,44.65714285714286,0.55
19960501,56.458333333333336,0
19960502,63.375,0
19960503,65.25,0.05
19960504,57.892857142857146,0.5800000000000001
19960505,49.34375,0.7600000000000001
19960506,44.35294117647059,0.29
19960507,31.58974358974359,0.27
19960508,33.85,0.34
19960509,32.74418604651163,0.32
19960510,44.8235294117647,0
19960511,56.166666666666664,0.39
19960512,55.041666666666664,0
19960513,51.833333333333336,0
19960514,54.75,0
19960515,49.81481481481482,0.01
19960516,48.206896551724135,0.32
19960517,55.96296296296296,0.06999999999999999
19960518,42.675,0
19960519,79.95833333333333,0
19960520,77.6,0
19960521,58.24242424242424,0.53
19960522,74.875,0
19960523,73.66666666666667,0
19960524,74.875,0
19960525,60.92,0
19960526,58.208333333333336,0.08
19960527,34.35897435897436,0.31
19960528,33.34146341463415,0.20000000000000004
19960529,31.295454545454547,0.43999999999999995
19960530,60.458333333333336,0
19960531,62.75,0
19960601,66.75,0
19960602,67.20833333333333,0
19960603,65.58333333333333,0
19960604,56.827586206896555,0.19999999999999998
19960605,68.8,0
19960606,73.33333333333333,0
19960607,65.25,0
19960608,79.58333333333333,0
19960609,52.2,0.38
19960610,53.8,0
19960611,62.833333333333336,0
19960612,62.03333333333333,0
19960613,71.53846153846153,0
19960614,71.48148148148148,0
19960615,78.04,0
19960616,82.33333333333333,0
19960617,79.52,0
19960618,53.02857142857143,0.75
19960619,44.857142857142854,0.15
19960620,44.48837209302326,0.6100000000000001
19960621,74.5,0
19960622,82.83333333333333,0
19960623,81.54166666666667,0
19960624,64.03448275862068,0.74
19960625,68.14285714285714,0
19960626,74.79166666666667,0
19960627,74.91666666666667,0
19960628,78.54166666666667,0
19960629,74.75,0
19960630,70.33333333333333,0.27
19960701,80.47058823529412,0
19960702,82,0
19960703,74.65217391304348,0
19960704,69.5,0
19960705,74.66666666666667,0
19960706,78,0
19960707,81.66666666666667,0
19960708,81.33333333333333,0
19960709,79.72727272727273,0
19960710,76.27272727272727,0
19960711,74.625,0
19960712,72.44,0
19960713,78.9,0
19960714,82.20833333333333,0
19960715,80.78260869565217,0
19960716,81.71428571428571,0
19960717,82.68181818181819,0
19960718,78.125,0
19960719,77.35714285714286,0
19960720,75.81818181818181,0
19960721,75.20833333333333,0
19960722,72.04347826086956,0
19960723,74.1304347826087,0
19960724,77.58333333333333,0
19960725,76.82608695652173,0
19960726,77.58333333333333,0
19960727,75.79166666666667,0
19960728,75.95238095238095,0
19960729,73.75,0
19960730,75.29166666666667,0
19960731,75.95833333333333,0
19960801,76.66666666666667,0
19960802,76.41666666666667,0
19960803,76.04166666666667,0
19960804,75.875,0
19960805,77.33333333333333,0
19960806,76.08695652173913,0
19960807,77.21739130434783,0
19960808,77.3913043478261,0
19960809,72.83870967741936,0
19960810,74.25,0
19960811,73.08333333333333,0
19960812,69.66666666666667,0
19960813,68.54166666666667,0
19960814,74.21739130434783,0
19960815,75.41666666666667,0
19960816,73.66666666666667,0
19960817,74.95833333333333,0
19960818,76.83333333333333,0
19960819,76.9090909090909,0
19960820,75.45833333333333,0
19960821,75.91666666666667,0
19960822,79.82608695652173,0
19960823,81.52173913043478,0
19960824,78.625,0
19960825,75.95833333333333,0
19960826,77.54166666666667,0
19960827,74.58333333333333,0
19960828,75.25,0
19960829,77.04166666666667,0
19960830,76.27272727272727,0
19960831,75.04347826086956,0
19960901,75.83333333333333,0
19960902,77.56521739130434,0
19960903,74.16666666666667,0
19960904,73.45833333333333,0
19960905,78.20833333333333,0
19960906,77.08333333333333,0
19960907,79.08333333333333,0
19960908,76.5,0
19960909,76.52173913043478,0
19960910,78.75,0
19960911,72.375,0
19960912,72.47826086956522,0
19960913,68.78260869565217,0
19960914,65.125,0
19960915,66.125,0
19960916,64.25,0
19960917,67,0
19960918,66.5,0
19960919,67.625,0
19960920,66.45833333333333,0
19960921,65.375,0
19960922,68.94117647058823,0
19960923,66.45833333333333,0
19960924,64.29166666666667,0
19960925,65.20833333333333,0
19960926,61.833333333333336,0
19960927,69.8695652173913,0
19960928,69.70967741935483,0
19960929,61.958333333333336,0
19960930,63.791666666666664,0
19961001,65.54166666666667,0
19961002,65.75,0
19961003,62.18181818181818,0
19961004,49.458333333333336,0
19961005,51.25,0
19961006,54.458333333333336,0
19961007,56.95652173913044,0
19961008,57.875,0
19961009,60,0
19961010,57.25,0
19961011,51.833333333333336,0
19961012,51.375,0
19961013,58.25,0
19961014,65.20833333333333,0
19961015,58.291666666666664,0
19961016,62.833333333333336,0
19961017,68.61904761904762,0
19961018,64.66666666666667,0
19961019,49.625,0
19961020,50.333333333333336,0
19961021,53.608695652173914,0
19961022,58.21739130434783,0
19961023,62.041666666666664,0
19961024,61.166666666666664,0
19961025,58.36363636363637,0
19961026,62.083333333333336,0
19961027,63.96,0
19961028,63,0
19961029,55.73913043478261,0
19961030,67.70833333333333,0
19961031,64.73913043478261,0
19961101,51.5,0
19961102,46.608695652173914,0
19961103,42.541666666666664,0
19961104,45.36363636363637,0
19961105,53.56521739130435,0
19961106,57.43478260869565,0
19961107,63.583333333333336,0
19961108,63.708333333333336,0
19961109,48.95,0
19961110,36.25,0
19961111,38.875,0
19961112,37.63157894736842,0
19961113,36.30434782608695,0
19961114,35.476190476190474,0
19961115,35.166666666666664,0
19961116,36.291666666666664,0
19961117,40.458333333333336,0
19961118,46.75,0
19961119,50.166666666666664,0
19961120,44.458333333333336,0
19961121,39.416666666666664,0
19961122,42,0
19961123,40.608695652173914,0
19961124,43.958333333333336,0
19961125,47,0
19961126,51.75,0
19961127,36.291666666666664,0
19961128,31.083333333333332,0
19961129,35.666666666666664,0
19961130,39.875,0
19961201,52.90909090909091,0
19961202,48,0
19961203,41.916666666666664,0
19961204,45.25,0
19961205,39.375,0
19961206,42.08695652173913,0
19961207,41,0
19961208,40.791666666666664,0
19961209,38.25,0
19961210,39.416666666666664,0
19961211,43.291666666666664,0
19961212,46.041666666666664,0
19961213,50,0
19961214,44.43478260869565,0
19961215,43.916666666666664,0
19961216,44.608695652173914,0
19961217,47.73913043478261,0
19961218,48.708333333333336,0
19961219,37,0
19961220,25.565217391304348,0
19961221,26.916666666666668,0
19961222,35.291666666666664,0
19961223,43.416666666666664,0
19961224,53.208333333333336,0
19961225,35.333333333333336,0
19961226,35.833333333333336,0
19961227,43.875,0
19961228,47.26086956521739,0
19961229,56,0
19961230,53.916666666666664,0
19961231,46.666666666666664,0
19970101,33.416666666666664,0
19970102,44.22222222222222,0
19970103,54.833333333333336,0
19970104,58.333333333333336,0
19970105,58.608695652173914,0
19970106,52.73913043478261,0
19970107,39.52173913043478,0
19970108,33,0
19970109,32.541666666666664,0
19970110,37.833333333333336,0
19970111,29,0
19970112,25.041666666666668,0
19970113,23.166666666666668,0
19970114,27.5,0
19970115,32.75,0
19970116,38.625,0
19970117,17.434782608695652,0
19970118,16.833333333333332,0
19970119,18.708333333333332,0
19970120,31.291666666666668,0
19970121,38.041666666666664,0
19970122,40.84,0
19970123,48.458333333333336,0
19970124,36.833333333333336,0
19970125,44.583333333333336,0
19970126,33,0
19970127,35.875,0
19970128,41,0
19970129,32.041666666666664,0
19970130,32.666666666666664,0
19970131,39.34782608695652,0
19970201,47,0
19970202,42.608695652173914,0
19970203,47.958333333333336,0
19970204,40.208333333333336,0
19970205,44.458333333333336,0
19970206,43.166666666666664,0
19970207,40,0
19970208,34.208333333333336,0
19970209,33.708333333333336,0
19970210,34.875,0
19970211,34.5,0
19970212,36.583333333333336,0
19970213,32.125,0
19970214,35.708333333333336,0
19970215,42.166666666666664,0
19970216,38.333333333333336,0
19970217,36.625,0
19970218,47.30434782608695,0
19970219,58.8,0
19970220,53.916666666666664,0
19970221,55.23076923076923,0
19970222,56.888888888888886,0
19970223,44.916666666666664,0
19970224,46.875,0
19970225,37.125,0
19970226,45.583333333333336,0
19970227,63.2962962962963,0
19970228,55.833333333333336,0
